N,abs_value,bad_price_rows,calendar_close_clock,check,current_raw_symbol,detail,drop_reason,duplicate_rows,end_date,equation,expected_source_clock,gap_days,handling,include,item,missing_boundary_sources,newey_west_lag_rule,ny_date,p_close,p_close_minus_30,p_close_minus_60,p_open_plus_30,p_previous_close,prediction_date,previous_close_raw_symbol,previous_trade_date,record_type,rows,sample,severity,source_close_ts_new_york,source_close_ts_utc,start_date,status,symbol,trade_date,training_cutoff_date,utc_date,value,variable,weekday
,,,,,CLM4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLK4,2014-04-22,roll_mismatch,,,,,,,,CL.v.0,2014-04-23,,,,,
,,,,,CLN4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLM4,2014-05-20,roll_mismatch,,,,,,,,CL.v.0,2014-05-21,,,,,
,,,,,CLQ4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLN4,2014-06-19,roll_mismatch,,,,,,,,CL.v.0,2014-06-20,,,,,
,,,,,CLU4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLQ4,2014-07-21,roll_mismatch,,,,,,,,CL.v.0,2014-07-22,,,,,
,,,,,CLV4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLU4,2014-08-19,roll_mismatch,,,,,,,,CL.v.0,2014-08-20,,,,,
,,,,,CLX4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLV4,2014-09-19,roll_mismatch,,,,,,,,CL.v.0,2014-09-22,,,,,
,,,,,CLZ4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLX4,2014-10-17,roll_mismatch,,,,,,,,CL.v.0,2014-10-20,,,,,
,,,,,CLF5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLZ4,2014-11-19,roll_mismatch,,,,,,,,CL.v.0,2014-11-20,,,,,
,,,,,CLG5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLF5,2014-12-19,roll_mismatch,,,,,,,,CL.v.0,2014-12-22,,,,,
,,,,,CLH5,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLG5,2015-01-16,roll_mismatch,,,,,,,,CL.v.0,2015-01-19,,,,,
,,,,,CLH5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLG5,2015-01-16,roll_mismatch,,,,,,,,CL.v.0,2015-01-20,,,,,
,,,,,CLJ5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLH5,2015-02-19,roll_mismatch,,,,,,,,CL.v.0,2015-02-20,,,,,
,,,,,CLK5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLJ5,2015-03-19,roll_mismatch,,,,,,,,CL.v.0,2015-03-20,,,,,
,,,,,CLM5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLK5,2015-04-17,roll_mismatch,,,,,,,,CL.v.0,2015-04-20,,,,,
,,,,,CLN5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLM5,2015-05-19,roll_mismatch,,,,,,,,CL.v.0,2015-05-20,,,,,
,,,,,CLQ5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLN5,2015-06-19,roll_mismatch,,,,,,,,CL.v.0,2015-06-22,,,,,
,,,,,CLU5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLQ5,2015-07-21,roll_mismatch,,,,,,,,CL.v.0,2015-07-22,,,,,
,,,,,CLV5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLU5,2015-08-19,roll_mismatch,,,,,,,,CL.v.0,2015-08-20,,,,,
,,,,,CLX5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLV5,2015-09-18,roll_mismatch,,,,,,,,CL.v.0,2015-09-21,,,,,
,,,,,CLZ5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLX5,2015-10-16,roll_mismatch,,,,,,,,CL.v.0,2015-10-19,,,,,
,,,,,CLF6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLZ5,2015-11-19,roll_mismatch,,,,,,,,CL.v.0,2015-11-20,,,,,
,,,,,CLG6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLF6,2015-12-18,roll_mismatch,,,,,,,,CL.v.0,2015-12-21,,,,,
,,,,,CLH6,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLG6,2016-01-15,roll_mismatch,,,,,,,,CL.v.0,2016-01-18,,,,,
,,,,,CLH6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLG6,2016-01-15,roll_mismatch,,,,,,,,CL.v.0,2016-01-19,,,,,
,,,,,CLJ6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLH6,2016-02-19,roll_mismatch,,,,,,,,CL.v.0,2016-02-22,,,,,
,,,,,CLK6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLJ6,2016-03-18,roll_mismatch,,,,,,,,CL.v.0,2016-03-21,,,,,
,,,,,CLM6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLK6,2016-04-19,roll_mismatch,,,,,,,,CL.v.0,2016-04-20,,,,,
,,,,,CLN6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLM6,2016-05-19,roll_mismatch,,,,,,,,CL.v.0,2016-05-20,,,,,
,,,,,CLQ6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLN6,2016-06-17,roll_mismatch,,,,,,,,CL.v.0,2016-06-20,,,,,
,,,,,CLU6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLQ6,2016-07-19,roll_mismatch,,,,,,,,CL.v.0,2016-07-20,,,,,
,,,,,CLV6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLU6,2016-08-19,roll_mismatch,,,,,,,,CL.v.0,2016-08-22,,,,,
,,,,,CLX6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLV6,2016-09-16,roll_mismatch,,,,,,,,CL.v.0,2016-09-19,,,,,
,,,,,CLZ6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLX6,2016-10-19,roll_mismatch,,,,,,,,CL.v.0,2016-10-20,,,,,
,,,,,CLF7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLZ6,2016-11-18,roll_mismatch,,,,,,,,CL.v.0,2016-11-21,,,,,
,,,,,CLG7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLF7,2016-12-16,roll_mismatch,,,,,,,,CL.v.0,2016-12-19,,,,,
,,,,,CLH7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLG7,2017-01-19,roll_mismatch,,,,,,,,CL.v.0,2017-01-20,,,,,
,,,,,CLJ7,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLH7,2017-02-17,roll_mismatch,,,,,,,,CL.v.0,2017-02-20,,,,,
,,,,,CLJ7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLH7,2017-02-17,roll_mismatch,,,,,,,,CL.v.0,2017-02-21,,,,,
,,,,,CLK7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLJ7,2017-03-17,roll_mismatch,,,,,,,,CL.v.0,2017-03-20,,,,,
,,,,,CLM7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLK7,2017-04-19,roll_mismatch,,,,,,,,CL.v.0,2017-04-20,,,,,
,,,,,CLN7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLM7,2017-05-19,roll_mismatch,,,,,,,,CL.v.0,2017-05-22,,,,,
,,,,,CLQ7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLN7,2017-06-16,roll_mismatch,,,,,,,,CL.v.0,2017-06-19,,,,,
,,,,,CLU7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLQ7,2017-07-19,roll_mismatch,,,,,,,,CL.v.0,2017-07-20,,,,,
,,,,,CLV7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLU7,2017-08-18,roll_mismatch,,,,,,,,CL.v.0,2017-08-21,,,,,
,,,,,CLX7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLV7,2017-09-19,roll_mismatch,,,,,,,,CL.v.0,2017-09-20,,,,,
,,,,,CLZ7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLX7,2017-10-18,roll_mismatch,,,,,,,,CL.v.0,2017-10-19,,,,,
,,,,,CLF8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLZ7,2017-11-17,roll_mismatch,,,,,,,,CL.v.0,2017-11-20,,,,,
,,,,,CLG8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLF8,2017-12-15,roll_mismatch,,,,,,,,CL.v.0,2017-12-18,,,,,
,,,,,CLH8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLG8,2018-01-19,roll_mismatch,,,,,,,,CL.v.0,2018-01-22,,,,,
,,,,,CLJ8,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLH8,2018-02-16,roll_mismatch,,,,,,,,CL.v.0,2018-02-19,,,,,
,,,,,CLJ8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLH8,2018-02-16,roll_mismatch,,,,,,,,CL.v.0,2018-02-20,,,,,
,,,,,CLK8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLJ8,2018-03-16,roll_mismatch,,,,,,,,CL.v.0,2018-03-19,,,,,
,,,,,CLM8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLK8,2018-04-19,roll_mismatch,,,,,,,,CL.v.0,2018-04-20,,,,,
,,,,,CLN8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLM8,2018-05-18,roll_mismatch,,,,,,,,CL.v.0,2018-05-21,,,,,
,,,,,CLQ8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLN8,2018-06-19,roll_mismatch,,,,,,,,CL.v.0,2018-06-20,,,,,
,,,,,CLU8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLQ8,2018-07-19,roll_mismatch,,,,,,,,CL.v.0,2018-07-20,,,,,
,,,,,CLV8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLU8,2018-08-17,roll_mismatch,,,,,,,,CL.v.0,2018-08-20,,,,,
,,,,,CLX8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLV8,2018-09-19,roll_mismatch,,,,,,,,CL.v.0,2018-09-20,,,,,
,,,,,CLZ8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLX8,2018-10-19,roll_mismatch,,,,,,,,CL.v.0,2018-10-22,,,,,
,,,,,CLF9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLZ8,2018-11-16,roll_mismatch,,,,,,,,CL.v.0,2018-11-19,,,,,
,,,,,CLG9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLF9,2018-12-18,roll_mismatch,,,,,,,,CL.v.0,2018-12-19,,,,,
,,,,,CLH9,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLG9,2019-01-18,roll_mismatch,,,,,,,,CL.v.0,2019-01-21,,,,,
,,,,,CLH9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLG9,2019-01-18,roll_mismatch,,,,,,,,CL.v.0,2019-01-22,,,,,
,,,,,CLJ9,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLH9,2019-02-15,roll_mismatch,,,,,,,,CL.v.0,2019-02-18,,,,,
,,,,,CLJ9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLH9,2019-02-15,roll_mismatch,,,,,,,,CL.v.0,2019-02-19,,,,,
,,,,,CLK9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLJ9,2019-03-19,roll_mismatch,,,,,,,,CL.v.0,2019-03-20,,,,,
,,,,,CLM9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLK9,2019-04-18,roll_mismatch,,,,,,,,CL.v.0,2019-04-22,,,,,
,,,,,CLN9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLM9,2019-05-17,roll_mismatch,,,,,,,,CL.v.0,2019-05-20,,,,,
,,,,,CLQ9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLN9,2019-06-19,roll_mismatch,,,,,,,,CL.v.0,2019-06-20,,,,,
,,,,,CLU9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLQ9,2019-07-19,roll_mismatch,,,,,,,,CL.v.0,2019-07-22,,,,,
,,,,,CLV9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLU9,2019-08-16,roll_mismatch,,,,,,,,CL.v.0,2019-08-19,,,,,
,,,,,CLX9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLV9,2019-09-19,roll_mismatch,,,,,,,,CL.v.0,2019-09-20,,,,,
,,,,,CLZ9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLX9,2019-10-18,roll_mismatch,,,,,,,,CL.v.0,2019-10-21,,,,,
,,,,,CLF0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLZ9,2019-11-19,roll_mismatch,,,,,,,,CL.v.0,2019-11-20,,,,,
,,,,,CLG0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLF0,2019-12-18,roll_mismatch,,,,,,,,CL.v.0,2019-12-19,,,,,
,,,,,CLH0,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLG0,2020-01-17,roll_mismatch,,,,,,,,CL.v.0,2020-01-20,,,,,
,,,,,CLH0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLG0,2020-01-17,roll_mismatch,,,,,,,,CL.v.0,2020-01-21,,,,,
,,,,,CLJ0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLH0,2020-02-19,roll_mismatch,,,,,,,,CL.v.0,2020-02-20,,,,,
,,,,,CLK0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLJ0,2020-03-19,roll_mismatch,,,,,,,,CL.v.0,2020-03-20,,,,,
,,,,,CLM0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLK0,2020-04-17,roll_mismatch,,,,,,,,CL.v.0,2020-04-20,,,,,
,,,,,CLN0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,CLM0,2020-05-06,roll_mismatch,,,,,,,,CL.v.0,2020-05-07,,,,,
,,,,,ZNM1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH1,2021-02-26,roll_mismatch,,,,,,,,ZN.v.0,2021-03-01,,,,,
,,,,,ZNU1,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM1,2021-05-28,roll_mismatch,,,,,,,,ZN.v.0,2021-05-31,,,,,
,,,,,ZNU1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM1,2021-05-28,roll_mismatch,,,,,,,,ZN.v.0,2021-06-01,,,,,
,,,,,ZNZ1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU1,2021-08-31,roll_mismatch,,,,,,,,ZN.v.0,2021-09-01,,,,,
,,,,,ZNH2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ1,2021-11-30,roll_mismatch,,,,,,,,ZN.v.0,2021-12-01,,,,,
,,,,,ZNM2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH2,2022-02-25,roll_mismatch,,,,,,,,ZN.v.0,2022-02-28,,,,,
,,,,,ZNU2,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM2,2022-05-27,roll_mismatch,,,,,,,,ZN.v.0,2022-05-30,,,,,
,,,,,ZNU2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM2,2022-05-27,roll_mismatch,,,,,,,,ZN.v.0,2022-05-31,,,,,
,,,,,ZNZ2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU2,2022-08-30,roll_mismatch,,,,,,,,ZN.v.0,2022-08-31,,,,,
,,,,,ZNH3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ2,2022-11-29,roll_mismatch,,,,,,,,ZN.v.0,2022-11-30,,,,,
,,,,,ZNM3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH3,2023-02-28,roll_mismatch,,,,,,,,ZN.v.0,2023-03-01,,,,,
,,,,,ZNU3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM3,2023-05-31,roll_mismatch,,,,,,,,ZN.v.0,2023-06-01,,,,,
,,,,,ZNZ3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU3,2023-08-30,roll_mismatch,,,,,,,,ZN.v.0,2023-08-31,,,,,
,,,,,ZNH4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ3,2023-11-29,roll_mismatch,,,,,,,,ZN.v.0,2023-11-30,,,,,
,,,,,ZNM4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH4,2024-02-28,roll_mismatch,,,,,,,,ZN.v.0,2024-02-29,,,,,
,,,,,ZNU4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM4,2024-05-30,roll_mismatch,,,,,,,,ZN.v.0,2024-05-31,,,,,
,,,,,ZNZ4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU4,2024-08-29,roll_mismatch,,,,,,,,ZN.v.0,2024-08-30,,,,,
,,,,,ZNH5,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ4,2024-11-27,roll_mismatch,,,,,,,,ZN.v.0,2024-11-29,,,,,
,,,,,ZNH5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ4,2024-11-27,roll_mismatch,,,,,,,,ZN.v.0,2024-12-02,,,,,
,,,,,ZNM5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH5,2025-02-27,roll_mismatch,,,,,,,,ZN.v.0,2025-02-28,,,,,
,,,,,ZNU5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM5,2025-05-29,roll_mismatch,,,,,,,,ZN.v.0,2025-05-30,,,,,
,,,,,ZNZ5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU5,2025-08-28,roll_mismatch,,,,,,,,ZN.v.0,2025-08-29,,,,,
,,,,,ZNH6,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ5,2025-11-26,roll_mismatch,,,,,,,,ZN.v.0,2025-11-27,,,,,
,,,,,ZNH6,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ5,2025-11-26,roll_mismatch,,,,,,,,ZN.v.0,2025-11-28,,,,,
,,,,,ZNH6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ5,2025-11-26,roll_mismatch,,,,,,,,ZN.v.0,2025-12-01,,,,,
,,,,,ZNZ0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU0,2010-09-01,roll_mismatch,,,,,,,,ZN.v.0,2010-09-02,,,,,
,,,,,ZNH1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ0,2010-12-01,roll_mismatch,,,,,,,,ZN.v.0,2010-12-02,,,,,
,,,,,ZNM1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH1,2011-03-01,roll_mismatch,,,,,,,,ZN.v.0,2011-03-02,,,,,
,,,,,ZNU1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM1,2011-06-01,roll_mismatch,,,,,,,,ZN.v.0,2011-06-02,,,,,
,,,,,ZNZ1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU1,2011-09-01,roll_mismatch,,,,,,,,ZN.v.0,2011-09-02,,,,,
,,,,,ZNH2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ1,2011-12-01,roll_mismatch,,,,,,,,ZN.v.0,2011-12-02,,,,,
,,,,,ZNM2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH2,2012-03-01,roll_mismatch,,,,,,,,ZN.v.0,2012-03-02,,,,,
,,,,,ZNU2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM2,2012-06-01,roll_mismatch,,,,,,,,ZN.v.0,2012-06-04,,,,,
,,,,,ZNZ2,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU2,2012-08-31,roll_mismatch,,,,,,,,ZN.v.0,2012-09-03,,,,,
,,,,,ZNZ2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU2,2012-08-31,roll_mismatch,,,,,,,,ZN.v.0,2012-09-04,,,,,
,,,,,ZNH3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ2,2012-11-30,roll_mismatch,,,,,,,,ZN.v.0,2012-12-03,,,,,
,,,,,ZNM3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH3,2013-03-01,roll_mismatch,,,,,,,,ZN.v.0,2013-03-04,,,,,
,,,,,ZNU3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM3,2013-05-31,roll_mismatch,,,,,,,,ZN.v.0,2013-06-03,,,,,
,,,,,ZNZ3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU3,2013-08-30,roll_mismatch,,,,,,,,ZN.v.0,2013-09-03,,,,,
,,,,,ZNH4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ3,2013-11-27,roll_mismatch,,,,,,,,ZN.v.0,2013-12-02,,,,,
,,,,,ZNM4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH4,2014-02-28,roll_mismatch,,,,,,,,ZN.v.0,2014-03-03,,,,,
,,,,,ZNU4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM4,2014-05-30,roll_mismatch,,,,,,,,ZN.v.0,2014-06-02,,,,,
,,,,,ZNZ4,,calendar_early_close_before_effective_close;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU4,2014-08-29,roll_mismatch,,,,,,,,ZN.v.0,2014-09-01,,,,,
,,,,,ZNZ4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU4,2014-08-29,roll_mismatch,,,,,,,,ZN.v.0,2014-09-02,,,,,
,,,,,ZNH5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ4,2014-11-26,roll_mismatch,,,,,,,,ZN.v.0,2014-12-01,,,,,
,,,,,ZNM5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH5,2015-02-27,roll_mismatch,,,,,,,,ZN.v.0,2015-03-02,,,,,
,,,,,ZNU5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM5,2015-05-29,roll_mismatch,,,,,,,,ZN.v.0,2015-06-01,,,,,
,,,,,ZNZ5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU5,2015-09-01,roll_mismatch,,,,,,,,ZN.v.0,2015-09-02,,,,,
,,,,,ZNH6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ5,2015-11-25,roll_mismatch,,,,,,,,ZN.v.0,2015-11-30,,,,,
,,,,,ZNM6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH6,2016-03-01,roll_mismatch,,,,,,,,ZN.v.0,2016-03-02,,,,,
,,,,,ZNU6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM6,2016-06-01,roll_mismatch,,,,,,,,ZN.v.0,2016-06-02,,,,,
,,,,,ZNZ6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU6,2016-09-01,roll_mismatch,,,,,,,,ZN.v.0,2016-09-02,,,,,
,,,,,ZNH7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ6,2016-12-01,roll_mismatch,,,,,,,,ZN.v.0,2016-12-02,,,,,
,,,,,ZNM7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH7,2017-03-01,roll_mismatch,,,,,,,,ZN.v.0,2017-03-02,,,,,
,,,,,ZNU7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM7,2017-06-01,roll_mismatch,,,,,,,,ZN.v.0,2017-06-02,,,,,
,,,,,ZNZ7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU7,2017-08-31,roll_mismatch,,,,,,,,ZN.v.0,2017-09-01,,,,,
,,,,,ZNH8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNZ7,2017-12-01,roll_mismatch,,,,,,,,ZN.v.0,2017-12-04,,,,,
,,,,,ZNM8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNH8,2018-03-01,roll_mismatch,,,,,,,,ZN.v.0,2018-03-02,,,,,
,,,,,ZNU8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNM8,2018-06-01,roll_mismatch,,,,,,,,ZN.v.0,2018-06-04,,,,,
,,,,,ZNZ8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ZNU8,2018-08-31,roll_mismatch,,,,,,,,ZN.v.0,2018-09-04,,,,,
